"","iter","V2","init","rep1","aux1","mejor","V7"
"85","200","R1","200","25","0.151828349861749","8733.94871521953","0.109005928039551"
"86","200","R1","200","26","0.194363696503551","8295.94594055354","0.136008024215698"
"87","200","R1","200","27","0.185252280325628","8389.76968673514","0.136008024215698"
"88","200","R1","200","28","0.173958458142677","8506.06650440008","0.135008096694946"
"89","200","R1","200","29","0.133853006731298","8919.04771612841","0.120007038116455"
"90","200","R1","200","30","0.165624301315957","8591.88651300012","0.104006052017212"
"91","400","R1","200","1","0.174065370219051","8504.96558975393","0.105005979537964"
"92","400","R1","200","2","0.172951685413467","8516.43362924252","0.111006021499634"
"93","400","R1","200","3","0.176043119533461","8484.59994669005","0.127008199691772"
"94","400","R1","200","4","0.175428225080395","8490.93175065624","0.119006156921387"
"95","400","R1","200","5","0.211617154395595","8118.2804687534","0.106006145477295"
"96","400","R1","200","6","0.185125429136792","8391.07592206802","0.122007131576538"
"97","400","R1","200","7","0.19682898901205","8270.55987827035","0.12900710105896"
"98","400","R1","200","8","0.17423066502732","8503.26348573043","0.121006965637207"
"99","400","R1","200","9","0.128625719151486","8972.8751007555","0.115006923675537"
"100","400","R1","200","10","0.183733314461205","8405.41106069273","0.121006965637207"
"101","400","R1","200","11","0.153616871084925","8715.53162637111","0.120007038116455"
"102","400","R1","200","12","0.154197714552055","8709.55045846405","0.115007162094116"
"103","400","R1","200","13","0.198845926218728","8249.79070245308","0.110005855560303"
"104","400","R1","200","14","0.189699812365209","8343.97174390522","0.103005886077881"
"105","400","R1","200","15","0.17314879571017","8514.40390893489","0.106005907058716"
"106","400","R1","200","16","0.154465174597327","8706.7963198196","0.118006944656372"
"107","400","R1","200","17","0.169671261363078","8550.21341357698","0.107005834579468"
"108","400","R1","200","18","0.186564786641319","8376.25430591832","0.107006072998047"
"109","400","R1","200","19","0.149190952719628","8761.10700490912","0.10900616645813"
"110","400","R1","200","20","0.14766297030748","8776.84122571605","0.10900616645813"
"111","400","R1","200","21","0.194443604576694","8295.12309648342","0.121006965637207"
"112","400","R1","200","22","0.200545142106467","8232.29322488804","0.122006893157959"
"113","400","R1","200","23","0.135465929641111","8902.43883044636","0.108006954193115"
"114","400","R1","200","24","0.178032833053556","8464.11110361252","0.112005949020386"
"115","400","R1","200","25","0.156638515384486","8684.41659636074","0.107005834579468"
"116","400","R1","200","26","0.180835934573663","8435.24649240301","0.113006830215454"
"117","400","R1","200","27","0.170971210581119","8536.82733800972","0.111006021499634"
"118","400","R1","200","28","0.181544102956085","8427.95421102011","0.126007795333862"
"119","400","R1","200","29","0.16195551314104","8629.66543164413","0.109005928039551"
"120","400","R1","200","30","0.164401405872514","8604.47913630387","0.10900616645813"
"121","800","R1","200","1","0.163980430274548","8608.81408346036","0.110007047653198"
"122","800","R1","200","2","0.168847016578724","8558.70097818039","0.108006000518799"
"123","800","R1","200","3","0.191068008394708","8329.88290475094","0.125007152557373"
"124","800","R1","200","4","0.168223781670124","8565.11866701539","0.12300705909729"
"125","800","R1","200","5","0.211635724245019","8118.08924789322","0.124006986618042"
"126","800","R1","200","6","0.144685242382714","8807.5040319753","0.122007131576538"
"127","800","R1","200","7","0.155655197514364","8694.54219752532","0.120007038116455"
"128","800","R1","200","8","0.166947767577642","8578.25827341678","0.125006914138794"
"129","800","R1","200","9","0.167900222943916","8568.45047528863","0.134007930755615"
"130","800","R1","200","10","0.142861591100078","8826.2828685167","0.116006135940552"
"131","800","R1","200","11","0.171051509830412","8536.00046584878","0.130007982254028"
"132","800","R1","200","12","0.154899800139984","8702.32081394851","0.106005907058716"
"133","800","R1","200","13","0.143735837908367","8817.28041389941","0.120007038116455"
"134","800","R1","200","14","0.168419587749162","8563.10237673715","0.102006196975708"
"135","800","R1","200","15","0.135039970019887","8906.82510000148","0.104006052017212"
"136","800","R1","200","16","0.137077992141533","8885.83880472973","0.106006145477295"
"137","800","R1","200","17","0.149840843598166","8754.41482933037","0.115007162094116"
"138","800","R1","200","18","0.160976142786228","8639.75038372988","0.116005897521973"
"139","800","R1","200","19","0.157147177148389","8679.17871113008","0.113006114959717"
"140","800","R1","200","20","0.110843745049582","9155.98290662955","0.114006996154785"
"141","800","R1","200","21","0.186865482860037","8373.15792165139","0.119006872177124"
"142","800","R1","200","22","0.125078293869567","9009.40429915338","0.106005907058716"
"143","800","R1","200","23","0.117259534014133","9089.91706750969","0.111006021499634"
"144","800","R1","200","24","0.176944088615539","8475.32232257283","0.116007089614868"
"145","800","R1","200","25","0.15539128892812","8697.25976543434","0.114006996154785"
"146","800","R1","200","26","0.134844361057274","8908.8393604963","0.110005855560303"
"147","800","R1","200","27","0.157290187484491","8677.70607886154","0.108006000518799"
"148","800","R1","200","28","0.118817719938135","9073.87182955958","0.106006145477295"
"149","800","R1","200","29","0.159182576908202","8658.21941932367","0.108006954193115"
"150","800","R1","200","30","0.166075294375766","8587.24246452874","0.110006093978882"
"151","1600","R1","200","1","0.123120435107139","9029.56512157642","0.120007038116455"
"152","1600","R1","200","2","0.168531049602533","8561.95461129264","0.136008024215698"
"153","1600","R1","200","3","0.1758712171189","8486.37009176924","0.125007152557373"
"154","1600","R1","200","4","0.17841264953707","8460.19998764011","0.120007038116455"
"155","1600","R1","200","5","0.156046641441689","8690.51134930541","0.113007068634033"
"156","1600","R1","200","6","0.209421296246482","8140.89206212265","0.108006000518799"
"157","1600","R1","200","7","0.179522585757252","8448.77054877281","0.113007068634033"
"158","1600","R1","200","8","0.146267481614379","8791.21110789288","0.108006000518799"
"159","1600","R1","200","9","0.198603023109655","8252.29196890907","0.125007152557373"
"160","1600","R1","200","10","0.178448141177708","8459.8345166071","0.125006914138794"
"161","1600","R1","200","11","0.161974100605932","8629.47402939072","0.121006965637207"
"162","1600","R1","200","12","0.176272659572992","8482.23628488524","0.127007961273193"
"163","1600","R1","200","13","0.165900292768827","8589.04452318023","0.130007028579712"
"164","1600","R1","200","14","0.16006125864035","8649.17129659482","0.122007131576538"
"165","1600","R1","200","15","0.135699057433932","8900.03822417019","0.11700701713562"
"166","1600","R1","200","16","0.173523589392363","8510.54451467368","0.110005855560303"
"167","1600","R1","200","17","0.15295524273825","8722.34466716003","0.108006000518799"
"168","1600","R1","200","18","0.18854262094889","8355.88778764728","0.109005928039551"
"169","1600","R1","200","19","0.15143879779366","8737.96008223945","0.107005834579468"
"170","1600","R1","200","20","0.147911029008415","8774.28687015374","0.127007961273193"
"171","1600","R1","200","21","0.147049350361895","8783.15990558999","0.142007827758789"
"172","1600","R1","200","22","0.180039333724013","8443.44939681065","0.106005907058716"
"173","1600","R1","200","23","0.159716898051667","8652.7173096225","0.117006778717041"
"174","1600","R1","200","24","0.18604080808186","8381.64991406609","0.122007131576538"
"175","1600","R1","200","25","0.174259087928411","8502.97080421907","0.135008096694946"
"176","1600","R1","200","26","0.1818856174988","8424.43750481909","0.118006944656372"
"177","1600","R1","200","27","0.139756937059799","8858.25268165756","0.135006904602051"
"178","1600","R1","200","28","0.185563334154985","8386.56664617981","0.108006954193115"
"179","1600","R1","200","29","0.182028208170393","8422.96919399691","0.113006114959717"
"180","1600","R1","200","30","0.162539983004709","8623.64692134136","0.110007047653198"
"181","50","R1","400","1","0.169366434446823","8553.35233322037","0.189010858535767"
"182","50","R1","400","2","0.176480973901726","8480.09119236357","0.188010931015015"
"183","50","R1","400","3","0.18891468080577","8352.0565446336","0.172009944915771"
"184","50","R1","400","4","0.139766481474479","8858.15439915977","0.186011075973511"
"185","50","R1","400","5","0.165167345078383","8596.59196659954","0.177010059356689"
"186","50","R1","400","6","0.171068378954361","8535.82675801097","0.17101001739502"
"187","50","R1","400","7","0.174631683097972","8499.13404888546","0.183010816574097"
"188","50","R1","400","8","0.183699786053711","8405.75631556126","0.175009965896606"
"189","50","R1","400","9","0.187019873917355","8371.56809773251","0.190011024475098"
"190","50","R1","400","10","0.202232478710323","8214.91807286428","0.194010972976685"
"191","50","R1","400","11","0.177425741219288","8470.36256102102","0.208012104034424"
"192","50","R1","400","12","0.182523655850786","8417.86737925113","0.17101001739502"
"193","50","R1","400","13","0.181684018197702","8426.5134501263","0.17700982093811"
"194","50","R1","400","14","0.163365172762104","8615.14962598819","0.195011138916016"
"195","50","R1","400","15","0.133297189349122","8924.77118084238","0.177010059356689"
"196","50","R1","400","16","0.164429391647561","8604.19095604698","0.175009965896606"
"197","50","R1","400","17","0.15776782032383","8672.78771036524","0.195011138916016"
"198","50","R1","400","18","0.174779862470178","8497.60818907006","0.202010869979858"
"199","50","R1","400","19","0.140777815600548","8847.74030386479","0.196011066436768"
"200","50","R1","400","20","0.172218663578029","8523.98183616127","0.201011180877686"
"201","50","R1","400","21","0.151773602146778","8734.51247343375","0.195010900497437"
"202","50","R1","400","22","0.13506168992243","8906.60144183645","0.201011896133423"
"203","50","R1","400","23","0.153894778379603","8712.6699083935","0.19101095199585"
"204","50","R1","400","24","0.169187499055107","8555.19489956214","0.170010089874268"
"205","50","R1","400","25","0.165915376682503","8588.88919833715","0.174010038375854"
"206","50","R1","400","26","0.167079401288472","8576.90279062105","0.176010131835938"
"207","50","R1","400","27","0.141774413750854","8837.4779505628","0.199011087417603"
"208","50","R1","400","28","0.159627766503013","8653.63513135672","0.190009832382202"
"209","50","R1","400","29","0.1553666154152","8697.51383805801","0.175009965896606"
"210","50","R1","400","30","0.118656762701298","9075.52926794678","0.178009986877441"
"211","100","R1","400","1","0.157788358271641","8672.5762232413","0.19701099395752"
"212","100","R1","400","2","0.133927619490452","8918.27939993694","0.188010931015015"
"213","100","R1","400","3","0.141877833264299","8836.41300017635","0.173010110855103"
"214","100","R1","400","4","0.186780873171902","8374.02918005393","0.187011003494263"
"215","100","R1","400","5","0.152773706717683","8724.21401317429","0.195010900497437"
"216","100","R1","400","6","0.14932450726778","8759.73174251493","0.18501091003418"
"217","100","R1","400","7","0.133917640199436","8918.38216052312","0.178009986877441"
"218","100","R1","400","8","0.177541677930556","8469.16871624884","0.202011823654175"
"219","100","R1","400","9","0.162505282156971","8624.00424927664","0.179009914398193"
"220","100","R1","400","10","0.173707685884198","8508.64880250495","0.180009841918945"
"221","100","R1","400","11","0.18360404817952","8406.74216516275","0.210011959075928"
"222","100","R1","400","12","0.193522343608759","8304.60967393029","0.182009935379028"
"223","100","R1","400","13","0.132353896467026","8934.48462935757","0.179009914398193"
"224","100","R1","400","14","0.153024634651854","8721.63011201714","0.216012954711914"
"225","100","R1","400","15","0.156214526229875","8688.78257526557","0.209011793136597"
"226","100","R1","400","16","0.158039717123258","8669.98788476196","0.189010858535767"
"227","100","R1","400","17","0.188348214734184","8357.8896629857","0.196011066436768"
"228","100","R1","400","18","0.130207049991269","8956.59153073261","0.205012083053589"
"229","100","R1","400","19","0.168737556462254","8559.82813097247","0.176009893417358"
"230","100","R1","400","20","0.1289333752006","8969.70704844622","0.193010807037354"
"231","100","R1","400","21","0.146882442370698","8784.87862117668","0.174010038375854"
"232","100","R1","400","22","0.164941754617315","8598.91495808044","0.196012020111084"
"233","100","R1","400","23","0.145617405686406","8797.90518899662","0.187009811401367"
"234","100","R1","400","24","0.177115116545215","8473.56118239983","0.175009965896606"
"235","100","R1","400","25","0.167948500276645","8567.95334508145","0.221012115478516"
"236","100","R1","400","26","0.126691217348065","8992.79540761535","0.182011127471924"
"237","100","R1","400","27","0.140503507404487","8850.56496054386","0.198011159896851"
"238","100","R1","400","28","0.157246185767447","8678.15918141452","0.206012010574341"
"239","100","R1","400","29","0.146133369717737","8792.59210951818","0.184010982513428"
"240","100","R1","400","30","0.147807325909483","8775.35474072867","0.192011117935181"
"241","200","R1","400","1","0.165778834793097","8590.29522252972","0.177010059356689"
"242","200","R1","400","2","0.196795122749362","8270.90861216336","0.180010080337524"
"243","200","R1","400","3","0.173669263513344","8509.0444523908","0.177010059356689"
"244","200","R1","400","4","0.173868411858365","8506.99374551814","0.210012197494507"
"245","200","R1","400","5","0.137933364937023","8877.03070305952","0.186011075973511"
"246","200","R1","400","6","0.190079264949263","8340.06437514507","0.174010038375854"
"247","200","R1","400","7","0.204131659280115","8195.36148229114","0.182009935379028"
"248","200","R1","400","8","0.189724777522562","8343.71466810699","0.219012975692749"
"249","200","R1","400","9","0.155087155008325","8700.39154902746","0.177010059356689"
"250","200","R1","400","10","0.173853389537575","8507.14843611566","0.180009841918945"
"251","200","R1","400","11","0.160512186491477","8644.52791960224","0.209012031555176"
"252","200","R1","400","12","0.154298040594472","8708.51736273499","0.222012996673584"
"253","200","R1","400","13","0.175591942999122","8489.24588446902","0.176009893417358"
"254","200","R1","400","14","0.176554884419503","8479.33010742082","0.17901086807251"
"255","200","R1","400","15","0.176846545417312","8476.32676228818","0.19701099395752"
"256","200","R1","400","16","0.172163609127984","8524.54875294416","0.178009986877441"
"257","200","R1","400","17","0.166410409925667","8583.79165121043","0.178010940551758"
"258","200","R1","400","18","0.150660865846857","8745.97074579582","0.201010942459106"
"259","200","R1","400","19","0.142879709049078","8826.09630104846","0.178010940551758"
"260","200","R1","400","20","0.168635803650162","8560.87591869597","0.198011159896851"
"261","200","R1","400","21","0.125438994218586","9005.69002934798","0.241014003753662"
"262","200","R1","400","22","0.199691047446057","8241.08816511122","0.228013038635254"
"263","200","R1","400","23","0.132850360667657","8929.37234711311","0.195010900497437"
"264","200","R1","400","24","0.164429391647561","8604.19095604698","0.192011117935181"
"265","200","R1","400","25","0.177831711114893","8466.1821333357","0.189010143280029"
"266","200","R1","400","26","0.178551608754196","8458.76907129707","0.216012001037598"
"267","200","R1","400","27","0.157455541613332","8676.00336399137","0.22601318359375"
"268","200","R1","400","28","0.169807359429053","8548.81195960446","0.207011938095093"
"269","200","R1","400","29","0.143239996956804","8822.38627830923","0.245013952255249"
"270","200","R1","400","30","0.156950922903739","8681.19961634147","0.192010879516602"
"271","400","R1","400","1","0.159185433184935","8658.1900071469","0.203011989593506"
"272","400","R1","400","2","0.169493388945116","8552.0450340704","0.250014066696167"
"273","400","R1","400","3","0.168045746609174","8566.95196230602","0.200011014938354"
"274","400","R1","400","4","0.141281400103736","8842.5547011346","0.191011190414429"
"275","400","R1","400","5","0.168720165912409","8560.00720813268","0.192011117935181"
"276","400","R1","400","6","0.170092925355193","8545.87137776196","0.178010940551758"
"277","400","R1","400","7","0.193799738699033","8301.75323031782","0.195011138916016"
"278","400","R1","400","8","0.164827980665009","8600.08653209427","0.174010038375854"
"279","400","R1","400","9","0.162668327184029","8622.32531211297","0.172009944915771"
"280","400","R1","400","10","0.16672475795117","8580.55468905421","0.181010007858276"
"281","400","R1","400","11","0.16293403347449","8619.58923255428","0.195012092590332"
"282","400","R1","400","12","0.194635711515667","8293.14489766888","0.185009956359863"
"283","400","R1","400","13","0.162921703638726","8619.71619760106","0.179011106491089"
"284","400","R1","400","14","0.138287531916863","8873.38370986181","0.186010122299194"
"285","400","R1","400","15","0.185572241064904","8386.47492831299","0.192010879516602"
"286","400","R1","400","16","0.159184077789066","8658.2039641779","0.18300986289978"
"287","400","R1","400","17","0.170691575524933","8539.70684741009","0.192011117935181"
"288","400","R1","400","18","0.168000225614135","8567.42070944709","0.192011117935181"
"289","400","R1","400","19","0.184120264176527","8401.42649109714","0.179011106491089"
"290","400","R1","400","20","0.161217949454215","8637.26040774818","0.183010101318359"
"291","400","R1","400","21","0.16661656314532","8581.66881245764","0.182010889053345"
"292","400","R1","400","22","0.165380474641104","8594.39728976709","0.182009935379028"
"293","400","R1","400","23","0.133901743405121","8918.54585590985","0.188011169433594"
"294","400","R1","400","24","0.194873595076621","8290.69531942463","0.181010007858276"
"295","400","R1","400","25","0.169764681187282","8549.25143382506","0.221011877059937"
"296","400","R1","400","26","0.154793358564692","8703.41688366461","0.180011034011841"
"297","400","R1","400","27","0.144091659290719","8813.61638468464","0.201010942459106"
"298","400","R1","400","28","0.152955624354805","8722.34073750803","0.191011190414429"
"299","400","R1","400","29","0.198502912086619","8253.32285050112","0.174010038375854"
"300","400","R1","400","30","0.137117903372653","8885.42782347881","0.20501184463501"
"301","800","R1","400","1","0.0972505832428376","9295.95690608879","0.217013120651245"
"302","800","R1","400","2","0.167028289519986","8577.4291081001","0.223013162612915"
"303","800","R1","400","3","0.147266826131515","8780.92047419853","0.185009956359863"
"304","800","R1","400","4","0.159509948207732","8654.84835152098","0.187009811401367"
"305","800","R1","400","5","0.154791156884992","8703.43955520471","0.186011075973511"
"306","800","R1","400","6","0.185649811337256","8385.67615747405","0.198011159896851"
"307","800","R1","400","7","0.143850964288103","8816.09491342174","0.302016973495483"
"308","800","R1","400","8","0.175655168017531","8488.59483221066","0.231013059616089"
"309","800","R1","400","9","0.18521550116755","8390.14841582894","0.222012996673584"
"310","800","R1","400","10","0.173617011477272","8509.58251164242","0.222012996673584"
"311","800","R1","400","11","0.156777269702251","8682.98778994499","0.224013090133667"
"312","800","R1","400","12","0.173868411858365","8506.99374551814","0.210011959075928"
"313","800","R1","400","13","0.0978841479879551","9289.43284696617","0.18501091003418"
"314","800","R1","400","14","0.139333372204579","8862.61429138886","0.180010080337524"
"315","800","R1","400","15","0.127037300176283","8989.23166002678","0.189011096954346"
"316","800","R1","400","16","0.176959188879251","8475.16682936715","0.219012975692749"
"317","800","R1","400","17","0.176264767730038","8482.31755021829","0.210012197494507"
"318","800","R1","400","18","0.146314641976862","8790.72547955663","0.242014169692993"
"319","800","R1","400","19","0.13010532291508","8957.63905344365","0.225013017654419"
"320","800","R1","400","20","0.160174676407688","8648.00339035418","0.215012073516846"
"321","800","R1","400","21","0.182913393553495","8413.85410068034","0.197012186050415"
"322","800","R1","400","22","0.188332272916427","8358.05382199608","0.215012073516846"
"323","800","R1","400","23","0.183987126224325","8402.79746364307","0.219012975692749"
"324","800","R1","400","24","0.1730490503237","8515.43102542702","0.214011907577515"
"325","800","R1","400","25","0.174436964933268","8501.13913649263","0.187011003494263"
"326","800","R1","400","26","0.150791581067876","8744.62472104188","0.184010982513428"
"327","800","R1","400","27","0.155651470701896","8694.58057394236","0.200011014938354"
"328","800","R1","400","28","0.179689390163916","8447.05289983579","0.196011066436768"
"329","800","R1","400","29","0.158999271351071","8660.10698693446","0.186010122299194"
"330","800","R1","400","30","0.164618835942754","8602.24017549644","0.177010059356689"
"331","1600","R1","400","1","0.170302431924611","8543.71400828079","0.184010028839111"
"332","1600","R1","400","2","0.183754973188944","8405.1880324681","0.18501091003418"
"333","1600","R1","400","3","0.167890844377083","8568.54704998755","0.190011024475098"
"334","1600","R1","400","4","0.177511813291491","8469.47624388897","0.178009986877441"
"335","1600","R1","400","5","0.172011011258284","8526.12011172253","0.188010931015015"
"336","1600","R1","400","6","0.184922341655195","8393.16719174047","0.18300986289978"
"337","1600","R1","400","7","0.177175516556676","8472.93922032127","0.179009914398193"
"338","1600","R1","400","8","0.132895884593918","8928.90356978812","0.190011024475098"
"339","1600","R1","400","9","0.179738166926153","8446.55062681145","0.178009986877441"
"340","1600","R1","400","10","0.210066779088745","8134.2452777837","0.184010982513428"
"341","1600","R1","400","11","0.196847476342569","8270.36950713898","0.188010931015015"
"342","1600","R1","400","12","0.161108914514738","8638.38318232973","0.194010972976685"
"343","1600","R1","400","13","0.182194777251676","8421.25396829557","0.195011138916016"
"344","1600","R1","400","14","0.169318822715934","8553.84260947019","0.185011148452759"
"345","1600","R1","400","15","0.125748234660366","9002.50566193989","0.185010194778442"
"346","1600","R1","400","16","0.158529392545394","8664.94550917283","0.194010972976685"
"347","1600","R1","400","17","0.13743694159017","8882.14256461695","0.189011096954346"
"348","1600","R1","400","18","0.124510470834124","9015.25139068263","0.181010007858276"
"349","1600","R1","400","19","0.103965325523442","9226.81263003905","0.175009965896606"
"350","1600","R1","400","20","0.195875887598319","8280.37432899689","0.18501091003418"
"351","1600","R1","400","21","0.178664147528899","8457.61021638066","0.209012031555176"
"352","1600","R1","400","22","0.146879537906302","8784.90852956028","0.177010059356689"
"353","1600","R1","400","23","0.173984669859803","8505.79659229788","0.176010131835938"
"354","1600","R1","400","24","0.159359620388097","8656.39633472338","0.184010982513428"
"355","1600","R1","400","25","0.147365507541547","8779.90431387977","0.175009965896606"
"356","1600","R1","400","26","0.172700669005364","8519.01844144969","0.182010889053345"
"357","1600","R1","400","27","0.149258361123366","8760.41287472789","0.190011024475098"
"358","1600","R1","400","28","0.167220014722183","8575.45484017552","0.178009986877441"
"359","1600","R1","400","29","0.132460637083522","8933.38548029952","0.178009986877441"
"360","1600","R1","400","30","0.166549898424387","8582.35528465187","0.202011823654175"
"361","50","R1","800","1","0.128316229103691","8976.06203845246","0.328017950057983"
"362","50","R1","800","2","0.166452930973359","8583.35379567754","0.340019941329956"
"363","50","R1","800","3","0.157463730282145","8675.91904212863","0.343019962310791"
"364","50","R1","800","4","0.127547371090406","8983.97926423596","0.344018936157227"
"365","50","R1","800","5","0.131292329851374","8945.41598785957","0.361020088195801"
"366","50","R1","800","6","0.140137689871636","8854.33192395337","0.3280189037323"
"367","50","R1","800","7","0.136791119036307","8888.79284709651","0.324018955230713"
"368","50","R1","800","8","0.173402981224484","8511.78646322586","0.321017980575562"
"369","50","R1","800","9","0.158590032457212","8664.3210767483","0.351020097732544"
"370","50","R1","800","10","0.154467781514203","8706.7694753969","0.32001805305481"
"371","50","R1","800","11","0.127942568241213","8979.90976763467","0.324018001556396"
"372","50","R1","800","12","0.146197059669274","8791.93626966512","0.321017980575562"
"373","50","R1","800","13","0.18906849853279","8350.47262451665","0.335018873214722"
"374","50","R1","800","14","0.142747589856967","8827.4567830311","0.3280189037323"
"375","50","R1","800","15","0.167453024184596","8573.05545239294","0.327018976211548"
